step,type,amount,balanceSender,balanceReceiver,isFraud,errorBalanceSender,errorBalanceReceiver
12,0,313851.58,0.0,490871.07,0,-272175.58,0.010000000009313226
11,0,170611.25,199517.75,387401.74,0,0.0,0.0
35,0,105877.23,0.0,454516.7,0,-64201.229999999996,-5.820766091346741e-11
43,0,221725.52,306350.56,3606706.79,0,-5.820766091346741e-11,0.0
38,0,155111.73,0.0,601607.74,0,-154577.73,0.010000000009313226
19,0,53961.28,0.0,475436.03,0,-12285.279999999999,-253584.43000000002
36,1,2352524.18,0.0,-1.0,1,0.0,2352524.18
11,0,134110.89,0.0,0.0,0,-92434.89000000001,343998.74
14,0,72950.14,0.0,72950.14,0,-72824.14,0.0
18,0,151811.74,0.0,151811.74,0,-149779.74,0.0
35,1,122032.62,0.0,-1.0,1,0.0,122032.62
11,0,134639.17,0.0,2966147.95,0,-92963.17000000001,-4.656612873077393e-10
33,0,118732.12,126083.88,118732.12,0,0.0,0.0
22,0,74943.13,0.0,1036442.29,0,-33267.130000000005,0.0
19,0,427017.66,0.0,2554495.76,0,-385341.66,-1010090.7599999998
44,0,99767.9,0.0,123280.99,0,-95278.9,-0.010000000009313226
15,0,8802.17,0.0,9013231.52,0,32873.83,42242.97000000067
19,0,184780.98,0.0,762922.18,0,-143104.98,-1.1641532182693481e-10
19,0,34836.85,0.0,1939534.51,0,-18429.85,-505603.02
35,1,1642544.37,0.0,4815193.32,0,-1600868.37,0.0
42,1,5032484.73,0.0,-1.0,1,0.0,5032484.73
13,0,130720.88,557945.49,137886.81,0,0.0,0.010000000009313226
19,0,37913.59,0.0,37913.59,0,-36596.59,0.0
39,0,362569.48,0.0,853057.1,0,-342712.48,-126585.30999999994
37,0,313810.67,0.0,880102.39,0,-272134.67,-0.010000000125728548
8,1,250004.89,0.0,250004.89,0,-169249.89,0.0
10,1,9217.19,0.0,96795.6,1,0.0,-87578.41
83,0,2498370.12,0.0,4841816.86,1,0.0,0.0
16,0,345442.41,0.0,369188.43,0,-326370.41,41102.97999999998
16,0,83503.14,0.0,926238.78,0,-41827.14,0.0
46,1,1250266.22,0.0,15246242.47,0,-1208590.22,0.0
25,1,682384.81,0.0,5029478.89,0,-681999.89,9.313225746154785e-10
13,0,586464.38,0.0,586464.38,0,-485154.38,0.0
9,0,99305.38,0.0,7649505.24,0,-92464.38,-2053860.38
9,0,102650.44,143816.24,0.0,0,-0.009999999980209395,138207.44
36,0,312388.03,0.0,312388.03,0,-161917.03000000003,0.0
95,0,242971.37,0.0,4330273.31,0,-189339.72,0.0
42,1,773770.62,0.0,3614320.86,0,-732094.62,4.656612873077393e-10
35,0,335523.57,0.0,1363560.79,0,-293847.57,-146057.02000000002
48,1,33409.73,379220.27,33409.73,0,0.0,0.0
9,0,205164.7,0.0,1114811.19,0,-163488.7,-264399.09999999986
15,0,295920.22,0.0,766804.89,0,-283892.22,-1.1641532182693481e-10
17,0,13429.96,6778.04,2046219.93,0,9.094947017729282e-13,0.0
16,1,327394.57,0.0,467825.97,0,-289238.57,-140431.39999999997
35,0,200375.27,0.0,760883.71,0,-158699.27,0.0
41,0,289409.18,0.0,1577505.94,0,-268993.18,-121613.20999999996
34,1,753844.21,0.0,19399325.69,0,-712168.21,0.0
15,0,361474.37,0.0,3296766.13,0,-336523.37,138685.74000000022
38,0,124227.5,0.0,2653462.2,0,-82551.5,0.0
37,0,122149.2,0.0,252231.9,0,-80473.2,0.0
12,0,144110.28,0.0,427332.9,0,-102434.28,52148.380000000005
67,1,106460.7,0.0,-1.0,1,0.0,106460.7
20,0,78981.38,51083.56,1305345.5,0,0.0,0.0
37,0,228363.75,0.0,228363.75,0,-208118.75,0.0
13,0,81622.67,0.0,20423754.09,0,-39946.67,129602.80000000075
19,0,295239.08,0.0,3612449.03,0,-293573.08,-4590.979999999516
33,0,495867.49,0.0,11363573.63,0,-416449.49,0.0
40,1,410711.24,0.0,476610.71,0,-363138.24,-5.820766091346741e-11
37,0,185153.55,0.0,185153.55,0,-184732.55,0.0
18,0,147705.96,0.0,3636894.93,0,-113944.95999999999,0.0
20,1,1491872.59,0.0,33617686.11,0,-1470814.59,0.0
36,0,215322.11,0.0,2252027.36,0,-150068.11,0.0
50,1,592737.43,0.0,-1.0,1,0.0,592737.43
35,0,169517.32,0.0,24830956.62,0,-127841.32,0.0
44,0,150933.86,0.0,2861701.04,0,-109257.85999999999,0.0
42,0,17798.51,0.0,985048.97,0,23877.49,0.0
60,1,742973.53,0.0,-1.0,1,0.0,742973.53
14,0,112800.96,0.0,23605235.61,0,-71124.96,125445.0700000003
9,1,1067591.47,0.0,2120157.72,0,-1057291.47,-885686.3500000003
19,0,229408.23,0.0,3437257.58,0,-185916.23,18729.330000000075
37,0,99745.17,0.0,707556.65,0,-99544.17,0.0
14,1,903339.41,0.0,1510417.36,0,-614183.41,-595169.9500000001
43,1,290278.94,0.0,3449431.18,0,-248602.94,0.0
9,0,16260.61,0.0,3722919.48,0,25415.39,-271063.86000000034
43,0,325587.04,0.0,1679817.96,0,-172088.03999999998,-0.010000000009313226
46,0,92434.48,0.0,1027193.09,0,-50758.479999999996,0.0
11,0,272744.44,82911.56,308857.17,0,0.0,-26564.72999999998
39,0,1405.45,0.0,713102.46,0,40270.55,106132.65000000002
11,0,49669.42,220709.58,0.0,0,2.9103830456733704e-11,79931.42
19,0,191140.34,0.0,75773.61,0,-89705.34,115366.73
42,0,48884.0,0.0,3562961.4,0,-7208.0,0.0
20,0,56182.12,0.0,0.0,0,-22684.120000000003,98956.64
16,0,169268.35,0.0,1616357.01,0,-153889.74,-22834.219999999972
36,0,341667.32,0.0,341667.32,0,-332885.32,0.0
15,0,246654.79,0.0,321602.11,0,-139803.79,-10026.319999999949
16,0,19094.45,68834.55,669504.49,0,0.0,-131990.17000000004
12,1,1414545.9,0.0,3188642.62,0,-1404551.9,0.0
11,0,403847.71,16085.42,3676896.52,0,-0.01000000002568413,170621.33999999985
16,1,329330.57,0.0,4308100.3,0,-287654.57,0.0
38,0,259839.07,0.0,754106.96,0,-111196.25,-0.010000000009313226
56,0,530733.43,0.0,763800.42,1,0.0,0.0
19,1,3477438.49,0.0,-1.0,1,0.0,3477438.49
40,1,2757431.53,0.0,-1.0,1,0.0,2757431.53
16,0,180533.73,0.0,796142.77,0,-138857.73,0.0
43,1,722609.05,0.0,6305825.13,0,-680933.05,0.0
11,1,301506.79,0.0,3071510.09,0,-259830.78999999998,-336635.29000000004
16,0,80537.01,0.0,2436042.88,0,-38861.009999999995,-620863.8799999999
12,0,277912.54,0.0,12607792.55,0,-236236.53999999998,-1.862645149230957e-09
15,0,109168.47,0.0,561034.79,0,-67492.47,65182.53999999992
15,0,106216.58,0.0,416380.96,0,-64540.58,-200962.99000000002
12,0,473706.65,0.0,239683.87,0,-423620.65,324528.78
16,0,96734.58,62862.93,1322505.7,0,7.275957614183426e-12,-448385.52
45,0,379679.02,0.0,2334255.54,0,-338003.02,0.0
15,0,63557.5,0.0,6139344.69,0,-21881.5,-0.010000000707805157
37,0,282705.91,0.0,5521868.62,0,-281356.91,0.0
37,0,348488.72,0.0,4060017.11,0,-306812.72,4.656612873077393e-10
40,0,22796.27,0.0,22796.27,0,-22045.27,0.0
18,0,143602.47,18752.3,1781382.3,0,-1.0913936421275139e-11,0.0
57,0,354441.19,0.0,806737.65,1,0.0,-0.010000000009313226
15,0,262711.98,0.0,2476019.86,0,-258738.97999999998,0.0
19,0,10000000.0,0.0,10342417.9,1,0.0,161908.7199999988
36,1,667764.16,0.0,667764.16,0,-443341.16000000003,0.0
18,0,217657.82,536588.13,1038993.87,0,0.009999999892897904,1.1641532182693481e-10
43,1,989786.68,0.0,1037686.3,0,-687071.68,0.0
41,0,110605.4,0.0,337588.87,0,-88978.4,0.0
22,1,239646.72,0.0,-1.0,1,0.0,239646.72
38,1,424616.03,77023.32,12409038.0,0,-5.820766091346741e-11,0.0
42,0,98251.86,157292.14,350243.0,0,0.0,0.0
22,1,656846.7,0.0,1519289.29,0,-615170.7,-0.01000000024214387
20,0,256567.03,0.0,1190900.94,0,-214891.03,-292759.6599999999
16,0,134189.53,0.0,853548.07,0,-92513.53,0.010000000125728548
8,0,63343.31,0.0,0.0,0,-21667.309999999998,243768.31
41,0,168150.56,0.0,511130.59,0,-160056.56,-0.010000000009313226
35,0,254937.54,0.0,2001311.59,0,-213261.54,0.0
15,0,39713.28,0.0,1314579.79,1,1962.7200000000012,0.0
64,1,104957.85,0.0,-1.0,1,0.0,104957.85
39,0,60300.33,0.0,512001.94,0,-18624.33,0.010000000009313226
15,0,14423.89,0.0,564439.25,0,27252.11,-499678.36
15,0,110271.95,314940.75,563484.51,0,0.0,-363831.87
15,0,283960.35,0.0,4572661.45,0,-132982.80999999997,-429339.68000000017
42,1,358095.58,0.0,460635.82,0,-327599.58,0.0
10,0,80622.1,0.0,1128794.38,0,-38946.100000000006,2.3283064365386963e-10
10,0,114842.84,449190.67,114842.84,0,-0.009999999951105565,0.0
43,0,161011.97,0.0,990775.69,0,-38785.97,0.0
17,0,282599.76,0.0,531477.13,0,-272570.76,0.0
45,1,263829.12,0.0,2301605.25,0,-222153.12,-0.009999999776482582
13,0,72409.04,258414.96,790053.91,0,2.9103830456733704e-11,-179795.91000000003
36,0,33463.54,0.0,33463.54,0,-2448.540000000001,0.0
11,0,340040.23,0.0,17975.0,0,-339145.23,322065.23
10,0,6831.95,0.0,690232.06,0,34844.05,-343417.86000000004
3,0,22877.0,0.0,22877.0,1,0.0,0.0
65,1,403975.39,0.0,-1.0,1,0.0,403975.39
42,0,264168.08,0.0,742199.43,0,-222492.08000000002,-1.1641532182693481e-10
15,1,1818678.02,0.0,10865838.31,0,-1777002.02,-0.010000001639127731
16,0,422773.46,0.0,508030.79,0,-357288.46,0.010000000067520887
11,0,71931.41,0.0,33105.5,0,-30255.410000000003,401411.69000000006
16,1,2701905.3,0.0,-1.0,1,0.0,2701905.3
12,1,315793.19,0.0,751192.67,0,-163167.19,-1.1641532182693481e-10
13,1,408.0,0.0,226013.18,1,0.0,-225605.18
36,1,326884.31,0.0,-1.0,1,0.0,326884.31
34,0,406733.01,0.0,1906782.37,0,-365057.01,-177392.59000000008
44,0,11097.86,0.0,66826.33,0,30578.14,-0.00999999999476131
18,0,141466.84,0.0,3116959.25,0,-99790.84,0.0
23,1,730827.09,0.0,1612538.18,0,-689151.09,0.0
63,1,197226.65,0.0,-1.0,1,0.0,197226.65
44,0,89226.48,0.0,359450.77,0,-47550.479999999996,0.009999999951105565
13,1,2313215.52,0.0,8035657.85,0,-2271539.52,-345920.12999999896
38,1,213712.81,46549.19,213712.81,0,0.0,0.0
11,0,426584.7,0.0,1096853.38,0,-384908.7,2.3283064365386963e-10
20,0,145650.61,0.0,499539.11,0,-73369.34999999999,0.0
38,0,271945.04,0.0,662627.4,0,-246758.03999999998,-1.1641532182693481e-10
35,0,613689.27,0.0,1685268.48,0,-606624.27,296950.23
87,1,1083860.21,0.0,-1.0,1,0.0,1083860.21
15,1,382153.91,0.0,1440089.94,0,-340477.91,0.0
19,1,17524.56,0.0,124345.14,0,24151.44,0.0
43,0,155961.97,0.0,456281.24,0,-55965.97,0.010000000009313226
45,1,156361.74,0.0,156361.74,0,-136082.74,0.0
46,0,21762.79,0.0,873362.6,0,19913.21,1.1641532182693481e-10
20,0,201801.31,0.0,962177.69,0,-193612.31,0.0
94,0,469441.73,0.0,1657338.43,0,-427765.73,0.0
41,1,296110.08,0.0,296110.08,0,-275461.08,0.0
9,0,15785.24,0.0,75762.18,0,-15168.24,0.010000000009313226
42,0,90888.77,0.0,3438068.43,0,-49212.770000000004,0.0
35,0,398757.3,0.0,2832124.19,0,-346271.3,-353615.4500000002
41,0,74407.1,0.0,1360475.46,0,-32731.100000000006,-127035.8899999999
19,0,259630.16,0.0,3844131.55,0,-217954.16,0.01000000024214387
93,0,92505.7,646624.3,92505.7,0,0.0,0.0
38,0,50557.0,0.0,748309.28,0,-8881.0,0.010000000009313226
58,1,456745.18,0.0,-1.0,1,0.0,456745.18
13,0,6188514.81,0.0,6424681.56,1,0.0,145440.45999999996
12,0,72196.62,0.0,1764825.76,0,-30520.619999999995,309404.8800000001
36,0,76996.12,0.0,2399303.22,0,-54740.119999999995,0.0
18,1,9131.0,0.0,-1.0,1,0.0,9131.0
82,0,10000000.0,0.0,10373274.84,1,0.0,0.0
15,0,414754.0,0.0,1131731.06,0,-355244.0,0.0
93,0,178598.07,0.0,178598.07,0,-147275.07,0.0
18,0,204495.18,0.0,1028734.89,0,-162819.18,-607689.64
24,1,154936.67,0.0,989246.2,0,-113260.67000000001,1.1641532182693481e-10
22,1,2665282.09,0.0,6089384.04,0,-2623606.09,-0.010000000707805157
18,0,71481.94,0.0,-1.0,0,-71378.94,71481.94
8,1,1457518.96,0.0,10388904.22,0,-1415842.96,-6507077.180000001
44,0,107282.36,0.0,1533412.92,0,-65606.36,2.3283064365386963e-10
10,0,34061.22,0.0,240851.3,0,7614.779999999999,-42299.119999999995
40,0,315208.44,0.0,1041239.58,0,-273532.44,-0.009999999892897904
44,0,59429.65,0.0,900912.53,0,-17753.65,0.0
18,0,292468.12,0.0,736742.89,0,-288986.12,0.010000000009313226
37,0,80520.14,0.0,101627.24,0,-76105.14,18630.949999999997
14,0,591909.04,0.0,1298717.18,0,-550233.04,-0.010000000009313226
17,0,17280.51,0.0,207903.8,0,24395.49,2.9103830456733704e-11
36,0,234309.6,0.0,1352061.22,0,-192633.6,0.010000000009313226
18,0,45700.74,0.0,1536754.2,0,-4024.739999999998,-701775.6599999999
94,0,309071.38,0.0,6965506.67,0,-267395.38,0.0
43,1,72080.03,0.0,1910572.74,0,-51266.03,-0.010000000009313226
35,0,325067.89,0.0,990785.08,0,-324031.89,-0.009999999892897904
84,1,351912.04,0.0,-1.0,1,0.0,351912.04
9,0,30171.0,0.0,1884395.92,0,11505.0,-697809.98
59,0,1367340.03,0.0,1664173.63,1,0.0,0.0
18,0,113710.06,0.0,179957.75,0,-31218.72,-0.010000000009313226
8,0,156578.79,0.0,1178249.03,0,-113345.79000000001,-955100.8400000001
19,0,97276.34,0.0,359669.6,0,-47330.34,0.0
33,0,274574.9,0.0,3547497.98,0,-191371.90000000002,0.0
40,0,494175.27,0.0,494175.27,0,-493985.27,0.0
44,0,102356.27,0.0,3198012.98,0,-60680.270000000004,0.0
37,0,121919.97,0.0,2409155.61,0,-80243.97,4.656612873077393e-10
14,0,29963.24,0.0,1493079.54,0,11712.759999999998,-647760.9500000001
42,0,150267.21,0.0,185359.69,0,-130091.20999999999,-26843.190000000002
64,0,960306.85,0.0,960306.85,1,0.0,0.0
43,0,450652.05,0.0,1211801.47,0,-408976.05,0.0
11,1,2100.0,0.0,-1.0,1,0.0,2100.0
12,0,215329.28,0.0,5776339.42,0,-173653.28,-111726.06999999937
33,0,298826.91,0.0,676388.57,0,-257150.90999999997,-0.009999999892897904
36,0,38428.76,0.0,98854.62,0,-34418.76,-0.00999999999476131
38,1,1097676.18,0.0,2110460.86,0,-1097345.18,0.0
47,0,243028.65,0.0,684313.79,1,0.0,0.0
37,0,382902.51,0.0,382902.51,0,-280516.51,0.0
19,0,16238.64,0.0,288371.84,0,25437.36,0.0
40,0,108843.87,0.0,2428551.83,0,-67167.87,0.0
20,1,1600313.95,0.0,5167871.09,0,-1558637.95,0.0
22,0,462.87,20881.13,107542.67,0,0.0,0.0
42,1,507622.04,0.0,2122903.71,0,-465946.04,0.0
19,1,1042738.4,0.0,15448806.89,0,-972932.39,-65339.47000000067
39,0,269083.47,0.0,830596.54,0,-226972.46999999997,-0.010000000009313226
5,1,10119.47,0.0,-1.0,1,0.0,10119.47
36,0,67204.85,0.0,67204.85,0,-60148.850000000006,0.0
85,0,4094.07,0.0,300628.27,1,0.0,0.0
18,0,86530.57,0.0,187067.43,0,-44854.57000000001,-0.009999999980209395
21,0,37454.45,0.0,587239.27,0,-28894.449999999997,-0.010000000009313226
19,0,92689.75,0.0,543111.16,0,-51013.75,-5752.770000000019
8,0,258563.2,0.0,592819.21,0,-216887.2,0.0
68,0,915266.65,0.0,3330681.0,1,0.0,0.0
42,0,12201.53,18696.47,1432000.54,0,0.0,0.0
8,0,43092.0,0.0,1158662.9,1,0.0,-454929.1599999999
18,1,1398805.2,0.0,3234534.28,0,-1357129.2,-190742.58999999985
42,0,52474.07,0.0,829473.99,0,-10798.07,0.0
14,1,130810.12,0.0,1421525.88,0,-89134.12,-450206.2799999999
15,0,131623.46,0.0,637110.54,0,-114864.45999999999,0.0
15,0,340050.15,0.0,340050.15,0,-240051.15000000002,0.0
17,0,15856.61,42346.39,225460.32,0,0.0,0.0
94,0,133354.22,0.0,315962.99,0,-91678.22,0.0
11,1,1358566.47,0.0,2995288.04,0,-1342614.63,-274877.2999999998
16,0,165196.22,0.0,1432256.12,0,-163351.22,-12661.440000000177
20,0,182633.84,0.0,4784774.22,0,-163033.83,0.0
15,0,277172.9,0.0,277172.9,0,-256261.90000000002,0.0
39,0,380201.94,0.0,1204939.73,0,-338525.94,0.0
15,0,170692.46,0.0,170692.46,0,-144843.46,0.0
15,0,327246.17,0.0,327246.17,0,-306211.17,0.0
12,0,281679.32,0.0,9493288.22,0,-281460.32,0.0
19,0,46554.82,0.0,2305788.85,0,-4878.82,39003.00999999978
34,0,402703.3,0.0,1106856.59,0,-311465.3,0.0
20,0,388552.05,0.0,8932121.62,0,-346876.05,1.862645149230957e-09
44,0,9048.45,0.0,9048.45,0,-7510.450000000001,0.0
15,0,174054.73,0.0,1808025.75,0,-159034.73,0.010000000009313226
43,0,329988.96,0.0,885589.27,0,-309769.96,0.010000000009313226
16,0,352989.88,0.0,744830.22,0,-331767.42,0.0
47,0,1034.86,0.0,394748.34,0,40641.14,0.009999999951105565
45,0,17420.3,0.0,317273.98,0,24255.7,-0.010000000009313226
12,0,71688.62,0.0,310061.09,0,-30012.619999999995,-5.820766091346741e-11
19,0,296869.88,0.0,551603.39,0,-255193.88,70340.65000000002
42,0,172274.91,0.0,1545134.93,0,-130598.91,0.0
37,0,423256.49,0.0,423256.49,0,-402906.49,0.0
15,0,234031.24,0.0,554825.63,0,-192355.24,0.010000000009313226
32,0,1164448.96,0.0,2244695.29,1,0.0,0.009999999776482582
40,0,12658.36,0.0,176885.8,0,29017.64,0.0
33,0,293642.37,0.0,410631.58,0,-253902.37,0.0
41,0,69719.5,0.0,555533.8,0,-28043.5,0.0
11,0,319203.31,0.0,319203.31,0,-160355.31,0.0
18,0,46631.38,0.0,1120560.67,0,-6717.379999999997,-121049.77999999991
40,0,169809.93,0.0,744877.64,0,-128133.93,-1.1641532182693481e-10
19,0,289718.87,0.0,651623.07,0,-278057.87,-0.009999999892897904
14,1,537057.13,0.0,9261742.37,0,-495381.13,-643948.2899999991
58,1,246938.77,0.0,-1.0,1,0.0,246938.77
19,0,11157.55,0.0,7282832.83,0,30518.45,-189491.68000000063
25,1,8383.17,0.0,-1.0,1,0.0,8383.17
6,1,25975.86,0.0,-1.0,1,0.0,25975.86
15,0,43822.2,0.0,12370762.87,0,-1510.1100000000006,0.0
35,0,140139.76,0.0,997467.84,0,-98463.76000000001,-0.010000000009313226
20,1,107992.68,0.0,953139.14,0,-66316.68,-505579.16000000003
21,0,80896.25,0.0,80896.25,0,-74014.25,0.0
36,0,383470.47,0.0,1350721.3,0,-341794.47,-2.3283064365386963e-10
36,0,220500.16,0.0,220500.16,0,-200080.16,0.0
65,0,215.83,0.0,3563658.07,1,0.0,4.656612873077393e-10
12,0,35183.65,0.0,1181050.98,0,6492.3499999999985,-201076.26
36,0,118663.01,0.0,2851259.22,0,-76987.01,-133973.3200000003
15,0,113797.39,0.0,2125522.55,0,-72121.39,-71577.69999999995
33,0,134818.46,0.0,3953616.59,0,-132297.46,0.0
41,0,266851.89,0.0,15332903.46,0,-225175.89,-1208254.4900000002
16,0,179017.23,0.0,3041243.43,0,-137341.23,0.0
18,0,125576.72,0.0,1731467.47,0,-75815.72,0.0
43,0,267194.24,0.0,1095890.19,0,-121490.47999999998,0.0
41,0,5786.16,216733.53,3212170.12,0,0.0,0.0
35,1,57030.92,0.0,624538.22,0,-38440.92,1.1641532182693481e-10
37,0,108873.38,0.0,353210.58,0,-67197.38,0.009999999951105565
43,0,33599.26,0.0,1105952.11,0,-3554.260000000002,0.0
19,0,234026.35,0.0,3448860.02,0,-192350.35,0.0
38,0,128473.59,0.0,6363256.58,0,-117457.59,0.009999999776482582
20,0,117185.21,0.0,366295.28,0,-77297.14000000001,0.0
43,0,11641.75,0.0,97586.68,0,30034.25,0.0
8,0,89631.24,0.0,0.0,1,0.0,110806.24
43,0,199898.06,0.0,1418098.16,0,-158222.06,8605.420000000158
18,0,282522.25,0.0,26881.3,0,-214781.71000000002,255640.95
20,0,233735.56,0.0,233735.56,0,-232917.56,0.0
42,0,136695.76,0.0,1515514.28,0,-95019.76000000001,0.0
59,1,192765.49,0.0,-1.0,1,0.0,192765.49
12,0,44827.3,0.0,1146327.28,0,-3151.300000000003,-955004.64
38,0,331727.17,0.0,1660700.88,0,-290051.17,0.0
9,0,395154.9,0.0,11919403.05,0,-353478.9,-474634.1899999995
12,0,236793.65,0.0,989267.33,0,-195117.65,1.1641532182693481e-10
13,1,1776284.67,0.0,2147698.09,0,-1745283.67,135008.7200000002
41,0,56633.05,261450.95,885296.22,0,0.0,66556.22000000009
38,0,134782.69,0.0,656389.09,0,-89288.69,0.010000000009313226
16,0,128776.31,0.0,2747877.41,0,-87100.31,350903.3300000001
8,0,250795.71,41280.48,323398.34,0,-0.010000000002037268,-72602.63000000003
14,1,1799848.87,0.0,3131074.33,0,-1739074.87,-201981.91000000015
18,1,259937.65,0.0,3570537.01,0,-218261.65,0.01000000024214387
20,0,88482.65,0.0,289235.01,0,-46806.649999999994,0.0
80,1,972920.87,0.0,-1.0,1,0.0,972920.87
14,0,335513.18,0.0,1040685.31,0,-331817.18,-425007.27
19,0,27190.42,0.0,88461.17,0,14485.580000000002,0.0
16,0,403399.52,0.0,8188073.85,0,-341808.52,0.0
9,1,1029233.39,0.0,0.0,0,-897851.3200000001,1040182.39
18,0,122237.61,0.0,292672.54,0,-80561.61,0.0
12,0,290488.8,0.0,2034319.79,0,-270400.8,0.0
40,0,264554.21,0.0,2787266.32,0,-222878.21000000002,0.0
40,0,68274.8,0.0,68274.8,0,-40458.8,0.0
27,1,329937.88,0.0,-1.0,1,0.0,329937.88
36,0,252085.37,0.0,981031.66,0,-210409.37,0.0
40,0,17619.23,0.0,173629.66,0,24056.77,0.0
34,0,434978.53,0.0,1826969.55,0,-431966.53,-164164.45999999996
17,0,46905.78,152501.77,619342.84,0,0.0,1.1641532182693481e-10
9,0,229097.3,0.0,3707964.69,0,-187421.3,-1729930.0
9,0,11308.0,0.0,302550.56,1,0.0,-291242.56
24,1,986876.27,0.0,-1.0,1,0.0,986876.27
19,0,195029.53,0.0,365573.36,0,-45731.109999999986,-126190.01999999999
17,0,74974.4,641052.46,508955.33,0,0.0,-5.820766091346741e-11
24,0,300058.4,0.0,2454878.89,0,-258382.40000000002,0.0
35,0,421552.2,0.0,789550.43,0,-396049.2,-223470.70000000007
15,0,75715.23,0.0,193168.6,0,-34039.229999999996,-2.9103830456733704e-11
33,0,151592.0,0.0,379108.28,0,-50644.0,0.0
12,0,107376.16,0.0,588721.17,0,-65700.16,-230262.64
10,0,222884.01,0.0,658182.71,0,-181208.01,69851.70000000007
36,0,31617.56,0.0,2389301.23,0,-479.5600000000013,0.0
18,1,260001.24,0.0,1921932.51,0,-218325.24,0.0
11,0,293.28,13601.02,379764.29,0,-1.8189894035458565e-12,5.820766091346741e-11
19,0,250539.02,0.0,446185.99,0,-174301.02,-195646.97
17,0,128672.27,0.0,1353923.13,0,-86996.27,-0.009999999776482582
42,0,162064.77,0.0,831929.76,0,-120388.76999999999,0.010000000009313226
40,0,229870.0,0.0,6078837.86,0,-188194.0,252925.72999999952
40,0,179926.98,0.0,1987693.95,0,-150385.98,0.0
38,0,228048.55,0.0,247937.16,0,-222963.55,-19888.610000000015
20,0,88167.26,0.0,102385.4,0,-67843.26,0.00999999999476131
12,0,103343.88,0.0,936826.81,0,-61667.880000000005,-273735.30000000005
34,0,85913.51,0.0,2492593.1,0,-44237.509999999995,-4.656612873077393e-10
19,0,99536.12,0.0,30071.77,0,-75035.12,195427.13999999998
37,0,148506.4,0.0,148506.4,0,-128022.4,0.0
10,0,95771.85,0.0,394188.92,0,-69133.85,-267238.3
19,1,31364.1,0.0,184932.56,0,10311.900000000001,0.0
8,1,1191414.08,0.0,2688980.81,0,-1054564.08,-1497566.73
17,0,123514.62,0.0,286917.61,0,-81838.62,0.0
17,0,92747.74,1449429.69,2306342.37,0,-0.010000000009313226,0.01000000024214387
9,0,207140.0,0.0,4748722.49,0,-171389.0,-4424837.53
44,0,68688.75,0.0,4746656.21,0,-27012.75,0.0
46,0,40144.27,0.0,40144.27,0,-16730.269999999997,0.0
15,0,58888.3,0.0,-1.0,0,-31608.300000000003,58888.3
11,0,23066.47,0.0,1662950.54,0,18609.53,0.0
9,0,189677.98,0.0,391892.03,0,-189464.98,-185241.03000000003
37,0,28230.84,0.0,238717.5,0,13445.16,0.0
10,0,297121.69,578451.8,1046766.56,0,0.0,0.0
40,0,75311.28,0.0,204822.47,0,-49557.28,0.009999999980209395
37,0,138330.51,0.0,1884246.04,0,-96654.51000000001,0.0
72,1,10000000.0,8594065.09,-1.0,1,0.0,10000000.0
13,0,270912.48,0.0,740523.3,0,-229236.47999999998,207207.7599999999
11,1,99678.83,0.0,295798.21,0,-58002.83,0.0
42,0,483274.95,0.0,427027.55,0,-462406.95,56247.40000000002
12,0,109376.43,0.0,493943.55,0,-98203.43,308345.72000000003
9,1,705822.54,648895.81,756721.54,0,-0.010000000009313226,0.0
20,0,9571.88,21398.12,9571.88,0,3.637978807091713e-12,0.0
41,0,158391.6,0.0,1094842.24,0,-157813.6,0.0
15,1,290852.79,0.0,2685400.94,0,-249176.78999999998,0.0
33,0,309535.39,0.0,1676373.44,0,-295726.39,0.01000000024214387
19,0,277682.67,0.0,1034712.23,0,-236006.66999999998,25818.12999999989
42,0,62129.48,0.0,426224.97,0,-20453.480000000003,-5589.330000000016
40,0,25864.45,47545.55,25864.45,0,0.0,0.0
15,0,130835.92,0.0,0.0,0,-115246.92,131155.91999999998
48,0,77469.97,0.0,77469.97,0,-64953.97,0.0
37,0,278814.73,0.0,1464207.65,0,-176089.72999999998,0.010000000009313226
11,1,1846308.14,0.0,1869999.61,0,-757902.3599999999,-0.01000000024214387
43,0,182754.98,0.0,839219.21,0,-178167.98,-42739.01000000001
20,0,185826.56,0.0,2444365.55,0,-144150.56,4.656612873077393e-10
15,0,186458.49,302372.82,1516399.47,0,0.0,0.010000000009313226
14,0,190108.88,0.0,4479818.19,0,-148432.88,128977.33999999985
44,0,76829.11,0.0,276925.87,0,-35153.11,0.010000000009313226
37,0,246854.4,0.0,1314883.53,0,-205178.4,0.009999999776482582
79,1,432254.84,0.0,-1.0,1,0.0,432254.84
84,0,2627070.5,0.0,3090154.12,1,0.0,0.009999999776482582
18,0,145722.9,0.0,3529488.51,0,-104046.9,0.0
17,0,262007.06,0.0,262007.06,0,-191621.06,0.0
41,0,416599.44,0.0,10946854.3,0,-368707.44,-1.862645149230957e-09
13,0,281881.56,0.0,7438217.58,0,-240205.56,-9.313225746154785e-10
